Geo Point,Geo Shape,Export Date,Name,Operating Voltage
"56.475394305966184, -2.9246312457631007","{""coordinates"": [[[-2.924118952773207, 56.47511635477053, 0.0], [-2.924146922770638, 56.47509333147338, 0.0], [-2.924176925130224, 56.47506863451235, 0.0], [-2.924188745992518, 56.47505858726058, 0.0], [-2.924226881616117, 56.475024611703574, 0.0], [-2.924260202466527, 56.474992918091324, 0.0], [-2.924344261304781, 56.474911432275825, 0.0], [-2.924369586601319, 56.47488473960839, 0.0], [-2.924388727931402, 56.474864639045464, 0.0], [-2.924403620483849, 56.47484899764919, 0.0], [-2.92444624278673, 56.47479926584421, 0.0], [-2.924461236261012, 56.47478163453434, 0.0], [-2.924476218801413, 56.47476355408204, 0.0], [-2.924490400704267, 56.47474592881223, 0.0], [-2.92450535045571, 56.47472650093453, 0.0], [-2.92452031111251, 56.474707522195644, 0.0], [-2.924528997528291, 56.47469622695537, 0.0], [-2.92453526083375, 56.47468809431432, 0.0], [-2.924545790402516, 56.47467382048098, 0.0], [-2.924550978398125, 56.47466686382463, 0.0], [-2.924566706866145, 56.47464608247359, 0.0], [-2.924581612854811, 56.47462485802414, 0.0], [-2.92460901827298, 56.47458425088508, 0.0], [-2.924666678393867, 56.47461527144182, 0.0], [-2.925271416049351, 56.47494060137971, 0.0], [-2.925813280921171, 56.47523210100305, 0.0], [-2.925776924112242, 56.47525240743781, 0.0], [-2.92572871153479, 56.47527918122351, 0.0], [-2.925722784761932, 56.47528245981786, 0.0], [-2.925762818092474, 56.47530387038315, 0.0], [-2.925813579000661, 56.47533101745865, 0.0], [-2.925816377660385, 56.47533261378602, 0.0], [-2.925815256792778, 56.475333251055936, 0.0], [-2.925811573941831, 56.475335344942756, 0.0], [-2.925729910620815, 56.475381774578885, 0.0], [-2.925696428601579, 56.47540081071427, 0.0], [-2.925657854583787, 56.47542274186054, 0.0], [-2.925574415685662, 56.47547027174884, 0.0], [-2.925260753902572, 56.47564896549632, 0.0], [-2.925087016088478, 56.47574774144098, 0.0], [-2.924744363473387, 56.475943459770775, 0.0], [-2.924407406518915, 56.47613320499425, 0.0], [-2.924407274701641, 56.47613312511588, 0.0], [-2.92440284747654, 56.47613071701087, 0.0], [-2.924341104906549, 56.47609713202215, 0.0], [-2.924314996852487, 56.47608297826904, 0.0], [-2.924229566502206, 56.47603668860548, 0.0], [-2.924123614809648, 56.475978988677234, 0.0], [-2.924084964601851, 56.47595790151208, 0.0], [-2.924084786923162, 56.4759578049043, 0.0], [-2.923953178575061, 56.475886459778316, 0.0], [-2.923620864510807, 56.47570609936186, 0.0], [-2.923608527393255, 56.475699452822354, 0.0], [-2.923463000576936, 56.475621512835744, 0.0], [-2.923385924855793, 56.47557923668737, 0.0], [-2.923576334510558, 56.47547687829789, 0.0], [-2.923695674745182, 56.47541085321481, 0.0], [-2.923732471746115, 56.47538856754357, 0.0], [-2.923751676331797, 56.475377194094634, 0.0], [-2.923788440530827, 56.47535356098487, 0.0], [-2.923808423901353, 56.47534083406608, 0.0], [-2.923827595702334, 56.47532811318348, 0.0], [-2.92384674566479, 56.47531449401661, 0.0], [-2.923916323946338, 56.47526702353149, 0.0], [-2.923927550182835, 56.475259357114695, 0.0], [-2.923942560755412, 56.47524909298215, 0.0], [-2.923972075298116, 56.47522775988266, 0.0], [-2.923987022309322, 56.475216885275884, 0.0], [-2.924020728731965, 56.47519235844197, 0.0], [-2.924074942872373, 56.47515197414835, 0.0], [-2.924101146423559, 56.475131011564265, 0.0], [-2.924118952773207, 56.47511635477053, 0.0]]], ""type"": ""Polygon""}",30/01/2026,MILTON OF CRAIGIE SUBSTATION,132000
"57.15400633164609, -4.869604187022909","{""coordinates"": [[[-4.870182755392925, 57.15419961212892, 0.0], [-4.87017297752304, 57.154235810806405, 0.0], [-4.869925915011042, 57.154210482551726, 0.0], [-4.869783472943003, 57.15419587927164, 0.0], [-4.86895663810716, 57.154141193887924, 0.0], [-4.86896849665303, 57.154107458853666, 0.0], [-4.869024800574613, 57.153947298637085, 0.0], [-4.868947628957174, 57.15389684642072, 0.0], [-4.86900032551897, 57.153776554334684, 0.0], [-4.86971590099904, 57.15385319933918, 0.0], [-4.869916708682865, 57.153843030471606, 0.0], [-4.870269161781613, 57.1538797204243, 0.0], [-4.870182755392925, 57.15419961212892, 0.0]]], ""type"": ""Polygon""}",30/01/2026,MILLENNIUM SUBSTATION,132000
"57.62842240824682, -4.797747527048355","{""coordinates"": [[[-4.79832973036287, 57.6282977128369, 0.0], [-4.798281283947946, 57.62832125304995, 0.0], [-4.798241544815769, 57.62834909384671, 0.0], [-4.79774242329497, 57.62861177997615, 0.0], [-4.797453252146318, 57.62874220190096, 0.0], [-4.797440435239367, 57.62873411169554, 0.0], [-4.797429201244501, 57.628727019934225, 0.0], [-4.797380354646906, 57.628696185388385, 0.0], [-4.797159868756641, 57.628572482440205, 0.0], [-4.797190909812807, 57.62855775860872, 0.0], [-4.797191893952246, 57.628557289273914, 0.0], [-4.797207654355523, 57.6285495504366, 0.0], [-4.797421458811859, 57.628444751416474, 0.0], [-4.797461329476466, 57.628425208266265, 0.0], [-4.797407403800305, 57.62839452573339, 0.0], [-4.797519095889484, 57.62834163629567, 0.0], [-4.797687515275428, 57.62826178815264, 0.0], [-4.797693823893556, 57.628258799616916, 0.0], [-4.797701464400758, 57.62825518036585, 0.0], [-4.797798558291788, 57.6282091824352, 0.0], [-4.797794709049768, 57.62820690322132, 0.0], [-4.797786271479029, 57.62820190552401, 0.0], [-4.797899543537953, 57.6281499693049, 0.0], [-4.797987879423052, 57.62810663745785, 0.0], [-4.79799716163694, 57.628102082243956, 0.0], [-4.79822500999706, 57.62824069169678, 0.0], [-4.798266329518268, 57.62826582059027, 0.0], [-4.79827081070331, 57.62826305403347, 0.0], [-4.79832973036287, 57.6282977128369, 0.0]]], ""type"": ""Polygon""}",30/01/2026,MOSSFORD SUBSTATION,132000
"57.576685802226365, -3.848323063295607","{""coordinates"": [[[-3.848991785230881, 57.576705948792885, 0.0], [-3.848397398942868, 57.57709552266691, 0.0], [-3.848392250061493, 57.57709889708969, 0.0], [-3.84762857995347, 57.57676047183491, 0.0], [-3.847567781274237, 57.576733527711184, 0.0], [-3.847570988149811, 57.576731400014346, 0.0], [-3.848167561340324, 57.57633545865399, 0.0], [-3.848180990383801, 57.57632654727993, 0.0], [-3.848196403548654, 57.57633334749803, 0.0], [-3.848196557595154, 57.576333417118626, 0.0], [-3.848229782353027, 57.57634715315166, 0.0], [-3.84825287770561, 57.57635670695116, 0.0], [-3.84827132643828, 57.57636433421913, 0.0], [-3.84837390237045, 57.57629882464568, 0.0], [-3.848849873863176, 57.57650203976048, 0.0], [-3.848949309865084, 57.57654449245739, 0.0], [-3.848862554219165, 57.57660137588883, 0.0], [-3.848860015193215, 57.57661066697051, 0.0], [-3.848865295636267, 57.5766224490461, 0.0], [-3.848926551957796, 57.57665632179307, 0.0], [-3.848960013307218, 57.576671083784355, 0.0], [-3.84899001911186, 57.57668432229596, 0.0], [-3.849003529759708, 57.57669033898289, 0.0], [-3.849010723131602, 57.57669354261162, 0.0], [-3.84900101489278, 57.57669997381552, 0.0], [-3.848991785230881, 57.576705948792885, 0.0]]], ""type"": ""Polygon""}",30/01/2026,NAIRN SUBSTATION,132000
"57.50860814408811, -1.8055857948649583","{""coordinates"": [[[-1.806342774534931, 57.50842461450701, 0.0], [-1.806342346257252, 57.5084330124988, 0.0], [-1.806340949979173, 57.50846034414094, 0.0], [-1.806325332341615, 57.50847544675674, 0.0], [-1.806322652721737, 57.508512226931806, 0.0], [-1.806312796386169, 57.508647482155425, 0.0], [-1.806304582938588, 57.508760205468555, 0.0], [-1.805992884247442, 57.5087576973081, 0.0], [-1.805546080377761, 57.50875410028176, 0.0], [-1.80553675334866, 57.508781931714246, 0.0], [-1.805537313457603, 57.50883358201394, 0.0], [-1.805280297687142, 57.50883318627244, 0.0], [-1.805255797114824, 57.508889738338944, 0.0], [-1.804963814650061, 57.50887401779739, 0.0], [-1.804968002519203, 57.50855783986671, 0.0], [-1.804969688188798, 57.50855469858914, 0.0], [-1.804972589955069, 57.508542576676795, 0.0], [-1.804980787389141, 57.50850755753231, 0.0], [-1.804986406079837, 57.508483546966964, 0.0], [-1.804951951839813, 57.50848150866048, 0.0], [-1.804943377905221, 57.508481001389185, 0.0], [-1.804951316199845, 57.50844325116274, 0.0], [-1.80496358317498, 57.50838491969942, 0.0], [-1.805195324939241, 57.50839848142454, 0.0], [-1.805218353080824, 57.50839905587006, 0.0], [-1.805220886559898, 57.5083934007925, 0.0], [-1.805221732964382, 57.50839115646914, 0.0], [-1.805221690468608, 57.50839914365294, 0.0], [-1.80528026165834, 57.50840067830002, 0.0], [-1.805288097909303, 57.508402127575586, 0.0], [-1.805305816056056, 57.508405740691735, 0.0], [-1.805320940165392, 57.50840882523071, 0.0], [-1.805447772870729, 57.50840991879915, 0.0], [-1.805562852085852, 57.50841181156594, 0.0], [-1.806232935250086, 57.50842280234571, 0.0], [-1.806342774534931, 57.50842461450701, 0.0]]], ""type"": ""Polygon""}",30/01/2026,PETERHEAD GRANGE SUBSTATION,132000
"57.94329650277699, -4.413357801234693","{""coordinates"": [[[-4.414113016388656, 57.94287919609086, 0.0], [-4.414293123199935, 57.942880604871206, 0.0], [-4.414285416084783, 57.94298189944055, 0.0], [-4.414281265857852, 57.94303655533628, 0.0], [-4.414287246659655, 57.94326458873244, 0.0], [-4.414287275924687, 57.9432723155783, 0.0], [-4.414287405508269, 57.943300140748235, 0.0], [-4.414287666029273, 57.94333142278989, 0.0], [-4.414288974585519, 57.943637519843065, 0.0], [-4.414289018985856, 57.94364672898379, 0.0], [-4.414238031705578, 57.94366069074442, 0.0], [-4.414030896899523, 57.94371741577791, 0.0], [-4.413954163549272, 57.943738428641375, 0.0], [-4.413860214217762, 57.943764157014066, 0.0], [-4.413825732398215, 57.94377359805291, 0.0], [-4.413772790060321, 57.94378809275999, 0.0], [-4.413764652087131, 57.943788115294296, 0.0], [-4.413614154033657, 57.94378852521056, 0.0], [-4.413260636766817, 57.94378948678919, 0.0], [-4.413232306672488, 57.943789563987295, 0.0], [-4.413202065684943, 57.94378964423115, 0.0], [-4.412978194971855, 57.943789942955426, 0.0], [-4.412769120782201, 57.943789151591986, 0.0], [-4.412729985594521, 57.94378914006504, 0.0], [-4.412660657656035, 57.94377281845402, 0.0], [-4.412630475102801, 57.94378911600136, 0.0], [-4.412416837181589, 57.943789057671424, 0.0], [-4.412326062368265, 57.94378902922302, 0.0], [-4.412329060391518, 57.943663824410535, 0.0], [-4.412332802481856, 57.94350742631905, 0.0], [-4.412312373500258, 57.9434996483507, 0.0], [-4.412300115488712, 57.94349498229882, 0.0], [-4.412300796438921, 57.94329953810868, 0.0], [-4.412309076394434, 57.943275990234994, 0.0], [-4.412335514368856, 57.94320081280863, 0.0], [-4.412483781976064, 57.94316174145812, 0.0], [-4.412779812834866, 57.942986035920796, 0.0], [-4.412819860659511, 57.9429622638455, 0.0], [-4.412839203687178, 57.94295078159724, 0.0], [-4.412882421605937, 57.94292512706417, 0.0], [-4.412896514525855, 57.942916761801534, 0.0], [-4.412901175484796, 57.942853074984875, 0.0], [-4.413173660505613, 57.94271655151649, 0.0], [-4.414066095798868, 57.94271566206473, 0.0], [-4.41406595264093, 57.942723338274995, 0.0], [-4.41406529632778, 57.94275656958971, 0.0], [-4.414071723759686, 57.94287887286171, 0.0], [-4.414113016388656, 57.94287919609086, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SHIN SUBSTATION,132000
"56.25111060840571, -4.711698254265897","{""coordinates"": [[[-4.711150190334402, 56.25136679175842, 0.0], [-4.711109862608849, 56.25135352844586, 0.0], [-4.711127157663497, 56.25133401621502, 0.0], [-4.71116686264449, 56.251301201889, 0.0], [-4.711543791534624, 56.2509853759868, 0.0], [-4.711482266341104, 56.25095984492469, 0.0], [-4.711588011719164, 56.250874056087916, 0.0], [-4.711652729433614, 56.25090222163542, 0.0], [-4.711652594916405, 56.25088890952183, 0.0], [-4.711742646866902, 56.25081478343207, 0.0], [-4.711815738509999, 56.25075234616413, 0.0], [-4.711895621237447, 56.25069612625005, 0.0], [-4.711998994736264, 56.25073337228803, 0.0], [-4.711998005619101, 56.250760374646106, 0.0], [-4.712105182711506, 56.25080258853743, 0.0], [-4.712127718471847, 56.25079785012121, 0.0], [-4.712146180812796, 56.25080734929927, 0.0], [-4.712153760559231, 56.25082044151448, 0.0], [-4.712176185943414, 56.2508672382463, 0.0], [-4.71219404429543, 56.25090450251676, 0.0], [-4.712206844874481, 56.25092906417882, 0.0], [-4.712202147044168, 56.25095184074562, 0.0], [-4.71219491569241, 56.2509753424915, 0.0], [-4.712185047142418, 56.2509974882333, 0.0], [-4.71216477942723, 56.251016324288884, 0.0], [-4.712142072725098, 56.25103662856464, 0.0], [-4.712117827711968, 56.25105410833485, 0.0], [-4.712080669239962, 56.25106548789253, 0.0], [-4.712036363341099, 56.25106746706212, 0.0], [-4.712007676154539, 56.25105867475088, 0.0], [-4.711918141709159, 56.25112218005592, 0.0], [-4.711960537662289, 56.251146715646776, 0.0], [-4.711961329961736, 56.251178473224805, 0.0], [-4.711948614324392, 56.25119910575222, 0.0], [-4.711597299158631, 56.25148384211895, 0.0], [-4.711592292546264, 56.25148188011976, 0.0], [-4.711559645998627, 56.251507247732235, 0.0], [-4.711384561011037, 56.25144356550506, 0.0], [-4.711164866387349, 56.2513586889815, 0.0], [-4.711150190334402, 56.25136679175842, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SLOY PS SUBSTATION,132000
"57.58623616183, -2.0700518883831918","{""coordinates"": [[[-2.070131812393333, 57.58598955722384, 0.0], [-2.070198861754484, 57.58599899447438, 0.0], [-2.070407678774059, 57.58602838679606, 0.0], [-2.070583169563994, 57.58605307991259, 0.0], [-2.070603585994074, 57.586059356132736, 0.0], [-2.070782584716449, 57.586081711586026, 0.0], [-2.070766301889576, 57.586118840429755, 0.0], [-2.070740962621981, 57.58617662036317, 0.0], [-2.070732019427398, 57.58619701179997, 0.0], [-2.070730967087488, 57.586199409788684, 0.0], [-2.070749652830851, 57.58620151015006, 0.0], [-2.070767187575625, 57.58620344049033, 0.0], [-2.070817043339326, 57.58620892943797, 0.0], [-2.070824495859537, 57.58620974982877, 0.0], [-2.070824503383268, 57.58621017738589, 0.0], [-2.070824608943195, 57.58621627995632, 0.0], [-2.070813902475817, 57.586223543742264, 0.0], [-2.070795363799435, 57.58624541728316, 0.0], [-2.070778990241019, 57.58625919198755, 0.0], [-2.070767094944186, 57.58626920055521, 0.0], [-2.070737142338416, 57.58628722077279, 0.0], [-2.070737042106431, 57.586287281011046, 0.0], [-2.070691046726199, 57.586303466146695, 0.0], [-2.070647707748126, 57.58631820361173, 0.0], [-2.070634197188777, 57.58631982802033, 0.0], [-2.070625177984013, 57.58632010255112, 0.0], [-2.070604094147642, 57.58632074314236, 0.0], [-2.070533847897416, 57.58631988427541, 0.0], [-2.070493969414972, 57.58631662803979, 0.0], [-2.070451882907133, 57.5863131933795, 0.0], [-2.070449602056591, 57.58631772357226, 0.0], [-2.07032859280596, 57.586558032185046, 0.0], [-2.070050375292359, 57.58651797675706, 0.0], [-2.070049542156533, 57.58651785685666, 0.0], [-2.070025715628051, 57.58656550726842, 0.0], [-2.070025550684518, 57.58656583611529, 0.0], [-2.069883850566693, 57.586545435017435, 0.0], [-2.069885165106879, 57.58654280424675, 0.0], [-2.069907842211857, 57.58649745578554, 0.0], [-2.069428982600594, 57.58642398439673, 0.0], [-2.069404255875179, 57.586420189500444, 0.0], [-2.069441707294043, 57.586343701841066, 0.0], [-2.069502315598432, 57.58621990915193, 0.0], [-2.069508625201194, 57.58619595864055, 0.0], [-2.069511049420035, 57.58618675934383, 0.0], [-2.069445872373922, 57.58617783089505, 0.0], [-2.069447710392855, 57.58617431148252, 0.0], [-2.069526491632227, 57.58602348705486, 0.0], [-2.069529074492159, 57.58601853633635, 0.0], [-2.069574216803949, 57.58602403915607, 0.0], [-2.069597311827665, 57.58602829661568, 0.0], [-2.069598013341934, 57.58602694078654, 0.0], [-2.06960477172566, 57.58602776432769, 0.0], [-2.069658796834287, 57.58594881973614, 0.0], [-2.069675636582236, 57.58592421216617, 0.0], [-2.070131812393333, 57.58598955722384, 0.0]]], ""type"": ""Polygon""}",30/01/2026,STRICHEN SUBSTATION,132000
"57.093840644609465, -4.434292437382634","{""coordinates"": [[[-4.433187141327148, 57.09446362691878, 0.0], [-4.432645455803798, 57.09407340465926, 0.0], [-4.432969623815381, 57.093894999440735, 0.0], [-4.434804395746654, 57.09288518741218, 0.0], [-4.435985053249355, 57.093596153503526, 0.0], [-4.435024170936254, 57.09411105396989, 0.0], [-4.434880525246167, 57.0941880286452, 0.0], [-4.434553393298464, 57.09436333056294, 0.0], [-4.434456176562007, 57.09440769844099, 0.0], [-4.434396072116627, 57.09437705447518, 0.0], [-4.434197780402055, 57.09453374908657, 0.0], [-4.434112101308441, 57.094606648117754, 0.0], [-4.434040039877179, 57.094681934407, 0.0], [-4.434039960824757, 57.09469986382396, 0.0], [-4.434041147168581, 57.09470486417657, 0.0], [-4.433951387955944, 57.09473659565188, 0.0], [-4.433918622740067, 57.09472232374865, 0.0], [-4.433898482730243, 57.094721030062395, 0.0], [-4.433894083493256, 57.094722245118255, 0.0], [-4.433887167677232, 57.094720303612704, 0.0], [-4.433722594246451, 57.09470973171388, 0.0], [-4.433686508937771, 57.094711547007606, 0.0], [-4.433653371131333, 57.09471954160048, 0.0], [-4.433645035674207, 57.09472283977366, 0.0], [-4.433626088606658, 57.0947334972558, 0.0], [-4.433616351396142, 57.09474185504307, 0.0], [-4.433608453664204, 57.09475233383519, 0.0], [-4.433599132060892, 57.09480757461045, 0.0], [-4.433488226602852, 57.09478016359939, 0.0], [-4.433551197508448, 57.09473516766547, 0.0], [-4.433558139778886, 57.09472018727456, 0.0], [-4.433558616872427, 57.09470706684207, 0.0], [-4.433558101760259, 57.094704497749525, 0.0], [-4.433551062184685, 57.09468953732843, 0.0], [-4.433537471504792, 57.094675881376816, 0.0], [-4.433411208552921, 57.09461717240998, 0.0], [-4.433350380104191, 57.09458026051466, 0.0], [-4.433323883562321, 57.09456213285295, 0.0], [-4.433240868180745, 57.094505338065254, 0.0], [-4.433187141327148, 57.09446362691878, 0.0]]], ""type"": ""Polygon""}",30/01/2026,STRONELAIRG SUBSTATION,132000
"57.154285991862594, -2.146194321161423","{""coordinates"": [[[-2.146527822906819, 57.15400107119809, 0.0], [-2.146844018975861, 57.154414907574434, 0.0], [-2.14608468576637, 57.15459087426009, 0.0], [-2.145411619043756, 57.15421724549321, 0.0], [-2.146435180751823, 57.15398141690422, 0.0], [-2.146527822906819, 57.15400107119809, 0.0]]], ""type"": ""Polygon""}",30/01/2026,WOODHILL SUBSTATION,132000
"56.71702530311567, -3.7837701839731386","{""coordinates"": [[[-3.784272462974122, 56.716818463247286, 0.0], [-3.783807920962837, 56.71737589763913, 0.0], [-3.783268853677066, 56.717232938615616, 0.0], [-3.783730737138118, 56.716674821016205, 0.0], [-3.784272462974122, 56.716818463247286, 0.0]]], ""type"": ""Polygon""}",30/01/2026,CLUNIE SUBSTATION,132000
"57.70006978702618, -4.30049694862072","{""coordinates"": [[[-4.300815839920432, 57.70018333750708, 0.0], [-4.300141273751469, 57.70014547308503, 0.0], [-4.300178369992272, 57.69995635856377, 0.0], [-4.300851969990681, 57.69999386293687, 0.0], [-4.300815839920432, 57.70018333750708, 0.0]]], ""type"": ""Polygon""}",30/01/2026,FYRISH NORTH 132kV SEALING END COMPOUND,132000
"57.65979051450617, -3.3423665905941555","{""coordinates"": [[[-3.342666207908898, 57.65964639674892, 0.0], [-3.342478173258432, 57.659998922178296, 0.0], [-3.342072480885635, 57.659936346810674, 0.0], [-3.342164612502176, 57.65974255103827, 0.0], [-3.342258185387596, 57.65958280466717, 0.0], [-3.342666207908898, 57.65964639674892, 0.0]]], ""type"": ""Polygon""}",30/01/2026,ELGIN DUFFUS ROAD 132kV SEALING END COMPOUND,132000
"57.15570405003261, -4.9225638604192925","{""coordinates"": [[[-4.92234383676802, 57.15581426186551, 0.0], [-4.922407287468693, 57.15556542033759, 0.0], [-4.922783968683571, 57.15559359731407, 0.0], [-4.922720049785611, 57.155842971273465, 0.0], [-4.92234383676802, 57.15581426186551, 0.0]]], ""type"": ""Polygon""}",30/01/2026,BEINNEUN SUBSTATION,132000
"58.05161917033571, -4.404068255126273","{""coordinates"": [[[-4.401903862107152, 58.05199395655234, 0.0], [-4.4047950311105, 58.05048198282853, 0.0], [-4.405996176886487, 58.05113022513582, 0.0], [-4.40606897222536, 58.0511315355917, 0.0], [-4.406095407631393, 58.051144585531084, 0.0], [-4.406094308804641, 58.0511826766006, 0.0], [-4.406277388406955, 58.051280532587874, 0.0], [-4.406111808880846, 58.05136727019167, 0.0], [-4.405994926363822, 58.05136690099008, 0.0], [-4.403324175040674, 58.052757303363535, 0.0], [-4.401903862107152, 58.05199395655234, 0.0]]], ""type"": ""Polygon""}",30/01/2026,DALCHORK SWITCHING STATION,132000
"57.5728605273767, -1.8550021361635862","{""coordinates"": [[[-1.855282936927148, 57.57298465326439, 0.0], [-1.854937239361938, 57.57305275738176, 0.0], [-1.854721336435668, 57.57273640079061, 0.0], [-1.855067031403407, 57.572668297259334, 0.0], [-1.855282936927148, 57.57298465326439, 0.0]]], ""type"": ""Polygon""}",30/01/2026,NEWSEAT SEALING END COMPOUND,132000
"57.2195961234039, -2.3706899582407","{""coordinates"": [[[-2.370835866455794, 57.21975536479743, 0.0], [-2.370578622379865, 57.21976340067894, 0.0], [-2.370544051107165, 57.219436881494815, 0.0], [-2.370801292919184, 57.21942884568646, 0.0], [-2.370835866455794, 57.21975536479743, 0.0]]], ""type"": ""Polygon""}",30/01/2026,KINTORE XPN/XPS 132kV SEALING END COMPOUND,132000
"57.479378061327466, -1.8140732919834672","{""coordinates"": [[[-1.814162759949154, 57.479679043740184, 0.0], [-1.813514520902525, 57.47942625185431, 0.0], [-1.813983824619199, 57.479077079698186, 0.0], [-1.81463206240056, 57.47932986918723, 0.0], [-1.814162759949154, 57.479679043740184, 0.0]]], ""type"": ""Polygon""}",30/01/2026,SANDFORD 132kV SEALING END COMPOUND,132000
